1012808484000189019466846     EMPRESA DEMONSTRACAO               BOA VIAGEM                    PE813755148920111201201112312311
11                                                                                                                000000000000
74201112310000000000102800000010000000000007930000112808484000189019466846     PE                                             10000000000793000000
74201112310000000000013400000009970000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000002800000010000000000000933400112808484000189019466846     PE                                             10000000000093300000
74201112310000000000048800000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000048900000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000080500000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000080600000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000094900000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000077900000010000000000000839150112808484000189019466846     PE                                             10000000000083900000
74201112310000000000050800000010000000000004478500112808484000189019466846     PE                                             10000000000447900000
74201112310000000000033500000010000000000074632350112808484000189019466846     PE                                             10000000007463200000
74201112310000000000063800000009980000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000063900000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000064000000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000064100000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000079800000010000000000001492400112808484000189019466846     PE                                             10000000000149200000
74201112310000000000079700000010000000000001119300112808484000189019466846     PE                                             10000000000111900000
74201112310000000000028800000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000029200000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000047200000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000029300000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000074400000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000077100000010000000000002239250112808484000189019466846     PE                                             10000000000223900000
74201112310000000000042500000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000047800000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000047900000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000073900000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000043100000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000047700000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000043300000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000076000000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000061400000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000061600000010000000000001119300112808484000189019466846     PE                                             10000000000111900000
74201112310000000000061500000010000000000006718400112808484000189019466846     PE                                             10000000000671800000
74201112310000000000042600000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000042800000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000042700000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000028500000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000028600000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000042900000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000043000000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000028700000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000082800000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000103500000010000000000000093600112808484000189019466846     PE                                             10000000000009400000
74201112310000000000103600000010000000000000093600112808484000189019466846     PE                                             10000000000009400000
74201112310000000000035400000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000006500000009980000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000006600000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000006700000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000006800000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000006900000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000007000000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000007100000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000007200000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000007300000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000007400000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000066300000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000072900000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000072800000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000080300000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000060100000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000101400000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000060200000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000060300000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000008500000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000015700000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000008600000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000015600000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000081100000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000081200000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000003600000010000000000007090200112808484000189019466846     PE                                             10000000000709000000
74201112310000000000003500000010000000000012407200112808484000189019466846     PE                                             10000000001240700000
74201112310000000000012600000006800000000004862000112808484000189019466846     PE                                             10000000000715000000
74201112310000000000081700000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000081400000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000081500000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000081800000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000081600000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000059600000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000081900000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000004300000010000000000000093600112808484000189019466846     PE                                             10000000000009400000
74201112310000000000003700000010000000000000560300112808484000189019466846     PE                                             10000000000056000000
74201112310000000000003800000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000003900000009970000000000093319112808484000189019466846     PE                                             10000000000009400000
74201112310000000000048600000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000048700000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000003400000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000005000000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000005200000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000004400000010000000000003918200112808484000189019466846     PE                                             10000000000391800000
74201112310000000000004800000009990000000002423374112808484000189019466846     PE                                             10000000000242600000
74201112310000000000004600000009980000000004655720112808484000189019466846     PE                                             10000000000466500000
74201112310000000000103400000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000030000000010000000000001400100112808484000189019466846     PE                                             10000000000140000000
74201112310000000000029800000010000000000000279500112808484000189019466846     PE                                             10000000000028000000
74201112310000000000013300000010000000000086388250112808484000189019466846     PE                                             10000000008638800000
74201112310000000000013200000009960000000077771515112808484000189019466846     PE                                             10000000007808400000
74201112310000000000100200000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000060000000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000102500000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000102600000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000050300000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000078100000010000000000010262850112808484000189019466846     PE                                             10000000001026300000
74201112310000000000078200000010000000000008769800112808484000189019466846     PE                                             10000000000877000000
74201112310000000000078300000010000000000006251050112808484000189019466846     PE                                             10000000000625100000
74201112310000000000078400000010000000000025374700112808484000189019466846     PE                                             10000000002537500000
74201112310000000000089200000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000002000000010000000000000279500112808484000189019466846     PE                                             10000000000028000000
74201112310000000000001900000010000000000000187200112808484000189019466846     PE                                             10000000000018700000
74201112310000000000001800000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000001000000010000000000001400100112808484000189019466846     PE                                             10000000000140000000
74201112310000000000026800000010000000000006435650112808484000189019466846     PE                                             10000000000643600000
74201112310000000000026900000010000000000018846100112808484000189019466846     PE                                             10000000001884600000
74201112310000000000027000000010000000000004665050112808484000189019466846     PE                                             10000000000466500000
74201112310000000000027200000010000000000060452600112808484000189019466846     PE                                             10000000006045300000
74201112310000000000027100000010000000000003732300112808484000189019466846     PE                                             10000000000373200000
74201112310000000000026400000010000000000059705750112808484000189019466846     PE                                             10000000005970600000
74201112310000000000026500000009990000000031222047112808484000189019466846     PE                                             10000000003125300000
74201112310000000000026600000010000000000006435650112808484000189019466846     PE                                             10000000000643600000
74201112310000000000073000000010000000000008210150112808484000189019466846     PE                                             10000000000821000000
74201112310000000000026700000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000058900000010000000000000093600112808484000189019466846     PE                                             10000000000009400000
74201112310000000000059800000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000073100000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000059900000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000082500000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000082700000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000082600000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000046700000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000046500000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000046600000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000076100000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000076200000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000049000000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000049100000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000000600000010000000000139283300112808484000189019466846     PE                                             10000000013928300000
74201112310000000000090800000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000000300000009980000001183727002112808484000189019466846     PE                                             10000000118609900000
74201112310000000000036500000010000000000004571450112808484000189019466846     PE                                             10000000000457100000
74201112310000000000000500000010000000001072377150112808484000189019466846     PE                                             10000000107237700000
74201112310000000000090900000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000000400000010010000000130830750112808484000189019466846     PE                                             10000000013070000000
74201112310000000000027300000010000000000020523750112808484000189019466846     PE                                             10000000002052400000
74201112310000000000094700000010000000000577563350112808484000189019466846     PE                                             10000000057756300000
74201112310000000000000800000010000000001057824300112808484000189019466846     PE                                             10000000105782400000
74201112310000000000094800000010000000000588757650112808484000189019466846     PE                                             10000000058875800000
74201112310000000000000900000010000000000624767650112808484000189019466846     PE                                             10000000062476800000
74201112310000000000069800000010000000000000000000112808484000189019466846     PE                                             10000000000000000000
74201112310000000000014600000010000000000001400100112808484000189019466846     PE                                             10000000000140000000
880000000011000201112NNN
880000000021010EMPRESA DEMONSTRACAO               019466846     12808484000189000000000000008137551489000000        helio@hrbinfo.com.br                              
880000000031020                                                   000000000000helio@hrbinfo.com.br                              
880000000041030JOSE ALEXANDRE DE MOURA CRUZ                      09909109468PE008822O8008136281203000000000000008163281203      cruz@icyber.com.br                                
9012808484000189019466846     8800000004                                                                                     1
9012808484000189019466846     9900000008                                                                                     2
